LeftGazeOrigin, LefGazeDirection, RightGazeOrigin, RightGazeDirection, CombinedGazeOrigin, CombinedGazeDirection
(28.77, -11.84, -21.15),(-0.10, -0.29, 0.95), (-35.23, -10.15, -23.88), (-0.23, 0.11, 0.97), (-35.15, -10.15, -23.88), (-0.23, 0.11, 0.97)
(28.78, -11.85, -21.14),(-0.06, -0.29, 0.96), (-34.94, -9.28, -24.65), (0.00, 0.00, 0.00), (28.58, -11.84, -21.15), (-0.07, -0.29, 0.96)
(28.78, -11.86, -21.14),(0.00, 0.00, 0.00), (-35.98, -9.35, -23.86), (-0.32, 0.21, 0.92), (18.40, -10.96, -21.70), (-0.12, -0.29, 0.95)
(31.52, -8.94, -21.65),(0.29, 0.11, 0.95), (-34.59, -9.60, -23.48), (0.00, 0.00, 0.00), (31.52, -8.94, -21.65), (0.29, 0.11, 0.95)
(28.71, -11.85, -21.15),(0.00, 0.00, 0.00), (-36.91, -6.64, -27.32), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(28.70, -11.86, -21.15),(-0.10, -0.31, 0.95), (-33.46, -8.42, -23.78), (-0.14, 0.43, 0.89), (28.70, -11.86, -21.15), (-0.10, -0.31, 0.95)
(28.71, -11.84, -21.15),(-0.10, -0.32, 0.94), (-34.64, -11.43, -23.44), (-0.06, 0.29, 0.95), (28.71, -11.84, -21.15), (-0.10, -0.32, 0.94)
(28.73, -11.82, -21.14),(-0.10, -0.33, 0.94), (-35.04, -9.33, -24.41), (0.00, 0.00, 0.00), (28.73, -11.82, -21.14), (-0.10, -0.33, 0.94)
(28.80, -11.79, -20.89),(0.00, 0.21, 0.98), (-34.75, -9.07, -24.24), (0.00, 0.00, 0.00), (28.80, -11.79, -20.89), (0.00, 0.21, 0.98)
(28.80, -11.63, -21.12),(0.00, 0.00, 0.00), (-34.98, -11.35, -23.31), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(28.80, -11.63, -21.12),(0.00, 0.00, 0.00), (-34.98, -11.35, -23.31), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(29.39, -11.31, -20.99),(0.00, -0.17, 0.98), (-35.42, -10.54, -23.45), (-0.20, 0.11, 0.97), (29.39, -11.31, -20.99), (0.00, -0.17, 0.98)
(28.63, -11.28, -21.19),(-0.17, -0.28, 0.94), (-34.81, -11.01, -23.29), (-0.25, -0.07, 0.97), (-34.80, -11.01, -23.29), (-0.25, -0.07, 0.97)
(28.66, -11.30, -21.19),(-0.19, -0.27, 0.94), (-34.84, -11.11, -23.29), (-0.15, -0.10, 0.98), (-34.82, -11.11, -23.29), (-0.15, -0.10, 0.98)
(29.17, -11.85, -21.24),(0.00, 0.00, 0.00), (-34.87, -11.15, -23.28), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(29.17, -11.85, -21.24),(0.00, 0.00, 0.00), (-34.87, -11.15, -23.28), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(29.17, -11.85, -21.24),(0.00, 0.00, 0.00), (-34.69, -11.68, -23.28), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(27.96, -11.04, -21.21),(-0.17, -0.15, 0.97), (-36.13, -10.63, -23.77), (0.00, 0.00, 0.00), (27.96, -11.04, -21.21), (-0.17, -0.15, 0.97)
(27.95, -11.00, -21.37),(-0.40, -0.15, 0.91), (-35.66, -10.91, -23.56), (-0.34, -0.03, 0.94), (-18.32, -10.93, -22.96), (-0.35, -0.06, 0.93)
(28.06, -11.05, -21.35),(-0.37, -0.12, 0.92), (-35.66, -10.88, -23.39), (-0.30, -0.15, 0.94), (-31.90, -10.89, -23.27), (-0.31, -0.15, 0.94)
(28.08, -10.94, -21.36),(-0.44, -0.15, 0.89), (-35.62, -10.91, -23.32), (-0.26, -0.18, 0.95), (7.21, -10.93, -22.01), (-0.38, -0.16, 0.91)
(28.13, -10.95, -21.30),(-0.37, -0.11, 0.92), (-35.54, -10.67, -23.30), (-0.27, -0.19, 0.94), (-0.11, -10.83, -22.19), (-0.33, -0.15, 0.93)
(28.17, -10.96, -21.27),(-0.34, -0.13, 0.93), (-35.46, -10.72, -23.30), (-0.26, -0.17, 0.95), (3.42, -10.87, -22.06), (-0.31, -0.14, 0.94)
(28.22, -10.95, -21.23),(-0.30, -0.16, 0.94), (-35.41, -10.70, -23.47), (-0.40, -0.09, 0.91), (7.72, -10.87, -21.95), (-0.34, -0.14, 0.93)
(28.26, -10.94, -21.21),(-0.31, -0.13, 0.94), (-35.36, -10.66, -23.35), (-0.30, -0.06, 0.95), (20.41, -10.91, -21.47), (-0.31, -0.12, 0.94)
(28.29, -10.90, -21.21),(-0.29, -0.13, 0.95), (-35.32, -10.66, -23.22), (-0.27, -0.18, 0.95), (15.42, -10.85, -21.61), (-0.29, -0.14, 0.95)
(28.31, -10.88, -21.20),(-0.29, -0.12, 0.95), (-35.26, -10.65, -23.23), (-0.16, -0.01, 0.99), (21.61, -10.86, -21.41), (-0.27, -0.11, 0.96)
(28.32, -10.85, -21.19),(-0.27, -0.12, 0.96), (-35.25, -10.66, -23.24), (-0.27, -0.06, 0.96), (18.91, -10.82, -21.50), (-0.27, -0.11, 0.96)
(28.37, -10.88, -21.18),(-0.23, -0.10, 0.97), (-35.19, -10.67, -23.17), (-0.24, -0.15, 0.96), (14.75, -10.84, -21.61), (-0.23, -0.11, 0.97)
(28.46, -10.84, -21.18),(-0.21, -0.14, 0.97), (-35.10, -10.71, -23.14), (-0.23, -0.16, 0.96), (3.26, -10.79, -21.95), (-0.22, -0.15, 0.97)
(28.51, -10.75, -21.40),(-0.18, -0.07, 0.98), (-35.02, -10.69, -23.15), (-0.18, -0.06, 0.98), (3.58, -10.73, -22.09), (-0.18, -0.06, 0.98)
(28.53, -10.45, -22.15),(-0.13, -0.07, 0.99), (-34.97, -10.63, -23.17), (-0.24, -0.07, 0.97), (-34.51, -10.62, -23.16), (-0.24, -0.07, 0.97)
(28.60, -10.34, -22.24),(-0.16, -0.10, 0.98), (-34.91, -10.67, -23.23), (-0.24, 0.02, 0.97), (-34.90, -10.67, -23.23), (-0.24, 0.02, 0.97)
(29.57, -10.65, -21.78),(-0.02, -0.09, 1.00), (-33.82, -10.53, -23.17), (-0.03, -0.07, 1.00), (-32.52, -10.54, -23.14), (-0.03, -0.07, 1.00)
(31.07, -10.93, -21.79),(0.33, -0.19, 0.93), (-31.97, -10.63, -23.04), (0.34, -0.10, 0.93), (31.04, -10.93, -21.79), (0.33, -0.19, 0.93)
(31.32, -10.98, -21.73),(0.24, -0.22, 0.95), (-31.85, -10.61, -23.05), (0.37, -0.10, 0.92), (31.32, -10.98, -21.73), (0.24, -0.22, 0.95)
(31.35, -10.81, -21.78),(0.31, -0.19, 0.93), (-31.90, -10.63, -23.08), (0.34, -0.03, 0.94), (-14.72, -10.68, -22.73), (0.34, -0.07, 0.94)
(31.30, -10.74, -21.72),(0.30, -0.23, 0.93), (-31.98, -10.61, -23.07), (0.32, 0.00, 0.95), (-4.45, -10.67, -22.48), (0.31, -0.10, 0.95)
(31.25, -10.76, -21.87),(0.34, -0.05, 0.94), (-32.02, -10.59, -23.08), (0.33, -0.01, 0.94), (-8.23, -10.65, -22.62), (0.34, -0.03, 0.94)
(31.28, -10.66, -21.78),(0.32, -0.12, 0.94), (-32.03, -10.50, -23.02), (0.30, -0.05, 0.95), (-8.65, -10.56, -22.56), (0.31, -0.07, 0.95)
(31.28, -10.64, -21.80),(0.32, -0.11, 0.94), (-32.04, -10.36, -22.97), (0.31, -0.08, 0.95), (-5.96, -10.48, -22.49), (0.31, -0.09, 0.95)
(31.18, -10.63, -21.73),(0.28, -0.10, 0.95), (-32.05, -10.37, -22.97), (0.29, -0.07, 0.95), (-8.52, -10.47, -22.51), (0.29, -0.08, 0.95)
(31.06, -10.58, -21.69),(0.28, -0.09, 0.96), (-32.08, -10.37, -22.97), (0.28, -0.07, 0.96), (-7.01, -10.45, -22.46), (0.28, -0.08, 0.96)
(30.88, -10.66, -21.66),(0.30, -0.11, 0.95), (-32.19, -10.38, -22.99), (0.27, -0.07, 0.96), (-8.49, -10.49, -22.49), (0.28, -0.08, 0.96)
(30.78, -10.69, -21.62),(0.26, -0.14, 0.96), (-32.34, -10.39, -23.06), (0.24, -0.06, 0.97), (-4.43, -10.52, -22.42), (0.25, -0.09, 0.96)
(30.68, -10.71, -21.53),(0.16, -0.14, 0.98), (-32.49, -10.38, -23.22), (0.23, -0.05, 0.97), (6.66, -10.58, -22.17), (0.19, -0.11, 0.98)
(30.52, -10.79, -21.53),(0.21, -0.16, 0.97), (-32.58, -10.17, -23.74), (0.21, -0.05, 0.98), (29.93, -10.78, -21.55), (0.21, -0.16, 0.97)
(30.40, -10.84, -21.48),(0.17, -0.16, 0.97), (-32.67, -10.04, -24.04), (0.20, -0.06, 0.98), (30.38, -10.84, -21.48), (0.17, -0.16, 0.97)
(30.47, -10.83, -21.49),(0.14, -0.18, 0.97), (-32.81, -10.01, -24.10), (0.17, -0.06, 0.98), (14.79, -10.62, -22.14), (0.15, -0.15, 0.98)
(30.45, -10.84, -21.50),(0.14, -0.17, 0.98), (-32.90, -10.01, -24.10), (0.17, -0.06, 0.98), (2.01, -10.46, -22.67), (0.15, -0.12, 0.98)
(30.87, -10.97, -21.62),(0.27, -0.31, 0.91), (-32.38, -10.23, -23.98), (0.22, -0.07, 0.97), (25.74, -10.91, -21.81), (0.27, -0.29, 0.92)
(32.05, -10.88, -22.14),(0.48, -0.36, 0.80), (-31.00, -10.15, -24.06), (0.42, -0.14, 0.90), (-27.81, -10.19, -23.97), (0.42, -0.15, 0.90)
(32.33, -10.76, -22.38),(0.54, -0.17, 0.82), (-30.78, -10.07, -24.32), (0.56, -0.15, 0.81), (-28.53, -10.10, -24.25), (0.56, -0.15, 0.81)
(32.20, -10.84, -22.16),(0.44, -0.18, 0.88), (-30.98, -10.08, -24.14), (0.50, -0.18, 0.85), (-9.58, -10.34, -23.47), (0.48, -0.18, 0.86)
(32.02, -10.86, -22.04),(0.42, -0.24, 0.87), (-31.28, -10.11, -24.00), (0.45, -0.17, 0.88), (-17.07, -10.28, -23.56), (0.45, -0.19, 0.88)
(31.87, -10.78, -21.98),(0.39, -0.12, 0.91), (-31.47, -10.20, -23.97), (0.40, -0.10, 0.91), (-18.95, -10.32, -23.58), (0.40, -0.10, 0.91)
(31.71, -10.80, -21.95),(0.42, -0.19, 0.89), (-31.66, -10.19, -23.91), (0.40, -0.11, 0.91), (-24.65, -10.26, -23.70), (0.40, -0.12, 0.91)
(31.57, -10.85, -21.82),(0.38, -0.29, 0.88), (-31.78, -10.22, -23.88), (0.36, -0.09, 0.93), (-24.56, -10.30, -23.64), (0.36, -0.11, 0.93)
(31.87, -10.79, -21.97),(0.39, -0.09, 0.92), (-31.45, -10.22, -23.95), (0.41, -0.15, 0.90), (-9.97, -10.42, -23.28), (0.40, -0.13, 0.91)
(32.28, -10.77, -22.23),(0.51, -0.18, 0.84), (-30.92, -10.05, -24.12), (0.47, -0.11, 0.88), (-15.48, -10.23, -23.66), (0.48, -0.12, 0.87)
(32.19, -10.78, -22.12),(0.46, -0.19, 0.87), (-31.09, -10.09, -23.99), (0.44, -0.22, 0.87), (-15.04, -10.26, -23.51), (0.44, -0.21, 0.87)
(32.10, -10.75, -22.12),(0.47, -0.15, 0.87), (-31.19, -10.08, -23.98), (0.42, -0.13, 0.90), (-15.67, -10.25, -23.52), (0.43, -0.14, 0.89)
(32.07, -10.70, -22.09),(0.43, 0.00, 0.90), (-31.27, -10.09, -23.96), (0.41, -0.11, 0.91), (-27.07, -10.13, -23.83), (0.41, -0.10, 0.91)
(32.01, -10.85, -21.87),(0.38, -0.36, 0.86), (-31.31, -10.11, -23.94), (0.41, -0.13, 0.90), (-26.04, -10.17, -23.77), (0.41, -0.15, 0.90)
(31.96, -10.75, -21.89),(0.38, -0.16, 0.91), (-31.37, -10.09, -23.98), (0.43, -0.07, 0.90), (-25.89, -10.15, -23.80), (0.43, -0.08, 0.90)
(31.93, -10.74, -21.95),(0.41, -0.08, 0.91), (-31.39, -10.10, -23.98), (0.42, -0.09, 0.90), (-27.26, -10.14, -23.85), (0.42, -0.09, 0.90)
(32.04, -10.65, -21.97),(0.44, -0.10, 0.89), (-31.28, -9.90, -23.97), (0.43, -0.06, 0.90), (-21.87, -10.01, -23.67), (0.43, -0.07, 0.90)
(32.04, -10.54, -21.90),(0.42, -0.12, 0.90), (-31.29, -9.84, -23.96), (0.42, -0.05, 0.91), (-4.22, -10.14, -23.08), (0.42, -0.08, 0.90)
(31.99, -10.54, -21.87),(0.40, -0.09, 0.91), (-31.35, -9.83, -23.94), (0.43, -0.06, 0.90), (-6.23, -10.11, -23.12), (0.42, -0.07, 0.90)
(31.92, -10.54, -21.86),(0.43, -0.16, 0.89), (-31.37, -9.84, -23.93), (0.43, -0.07, 0.90), (-4.74, -10.13, -23.06), (0.43, -0.11, 0.90)
(31.90, -10.53, -21.88),(0.45, -0.16, 0.88), (-31.41, -9.85, -23.94), (0.43, -0.07, 0.90), (1.01, -10.19, -22.88), (0.44, -0.11, 0.89)
(31.85, -10.57, -21.81),(0.42, -0.19, 0.89), (-31.46, -9.85, -23.94), (0.42, -0.07, 0.90), (-3.70, -10.17, -23.00), (0.42, -0.12, 0.90)
(31.85, -10.56, -21.82),(0.41, -0.16, 0.90), (-31.50, -9.88, -23.93), (0.40, -0.07, 0.91), (-2.01, -10.20, -22.95), (0.41, -0.11, 0.91)
(31.84, -10.56, -21.81),(0.42, -0.17, 0.89), (-31.54, -9.89, -23.90), (0.41, -0.07, 0.91), (-3.05, -10.19, -22.96), (0.41, -0.12, 0.90)
(30.49, -10.59, -21.39),(0.18, -0.04, 0.98), (-32.96, -10.04, -23.73), (0.16, -0.02, 0.99), (-25.58, -10.10, -23.46), (0.17, -0.03, 0.99)
(28.88, -10.30, -21.85),(-0.15, -0.11, 0.98), (-34.47, -10.14, -23.72), (-0.13, -0.01, 0.99), (-14.25, -10.19, -23.12), (-0.13, -0.04, 0.99)
(28.86, -10.20, -22.14),(-0.14, -0.10, 0.99), (-34.55, -10.11, -23.72), (-0.12, 0.01, 0.99), (-34.45, -10.11, -23.71), (-0.12, 0.01, 0.99)
(28.88, -10.23, -22.07),(-0.14, -0.09, 0.99), (-34.59, -10.09, -23.71), (-0.13, -0.04, 0.99), (-29.53, -10.10, -23.58), (-0.13, -0.04, 0.99)
(28.88, -10.26, -22.00),(-0.13, -0.10, 0.99), (-34.61, -10.08, -23.68), (-0.11, -0.02, 0.99), (-8.43, -10.16, -22.99), (-0.12, -0.05, 0.99)
(28.90, -10.29, -21.93),(-0.13, -0.10, 0.99), (-34.61, -10.07, -23.68), (-0.12, -0.03, 0.99), (-9.35, -10.16, -22.98), (-0.12, -0.06, 0.99)
(28.90, -10.32, -21.84),(-0.13, -0.10, 0.99), (-34.61, -10.03, -23.59), (-0.14, -0.04, 0.99), (-10.08, -10.14, -22.92), (-0.13, -0.07, 0.99)
(28.90, -10.35, -21.76),(-0.13, -0.11, 0.98), (-34.63, -10.02, -23.59), (-0.14, -0.05, 0.99), (-7.97, -10.15, -22.82), (-0.14, -0.07, 0.99)
(28.89, -10.35, -21.76),(-0.15, -0.11, 0.98), (-34.65, -10.00, -23.59), (-0.15, -0.04, 0.99), (-7.17, -10.15, -22.80), (-0.15, -0.07, 0.99)
(29.38, -10.53, -21.58),(-0.07, -0.14, 0.99), (-34.16, -10.21, -23.32), (-0.10, -0.02, 0.99), (1.86, -10.39, -22.33), (-0.08, -0.09, 0.99)
(31.23, -10.59, -22.03),(0.32, -0.09, 0.94), (-31.95, -10.07, -23.73), (0.30, -0.05, 0.95), (25.00, -10.54, -22.19), (0.32, -0.09, 0.94)
(32.13, -10.76, -22.45),(0.00, 0.00, 0.00), (-30.68, -10.02, -24.07), (0.45, -0.13, 0.88), (-30.68, -10.02, -24.07), (0.45, -0.13, 0.88)
(33.33, -9.15, -23.37),(0.59, 0.08, 0.80), (-30.05, -10.02, -24.46), (0.53, -0.06, 0.84), (-29.87, -10.01, -24.46), (0.53, -0.06, 0.84)
(32.92, -10.65, -22.97),(0.00, 0.00, 0.00), (-30.24, -10.04, -24.36), (0.56, -0.18, 0.81), (-30.24, -10.04, -24.36), (0.56, -0.18, 0.81)
(32.88, -10.61, -23.07),(0.00, 0.00, 0.00), (-30.40, -9.93, -24.22), (0.50, -0.09, 0.86), (-30.40, -9.93, -24.22), (0.50, -0.09, 0.86)
(31.59, -6.23, -23.86),(0.30, 0.51, 0.80), (-30.63, -9.95, -24.10), (0.45, -0.08, 0.89), (-30.63, -9.95, -24.10), (0.45, -0.08, 0.89)
(32.48, -10.59, -22.57),(0.42, -0.05, 0.90), (-30.93, -10.00, -24.02), (0.43, -0.05, 0.90), (-30.93, -10.00, -24.02), (0.43, -0.05, 0.90)
(32.26, -10.67, -22.34),(0.33, -0.07, 0.94), (-31.17, -9.82, -23.87), (0.39, -0.09, 0.92), (-31.17, -9.82, -23.87), (0.39, -0.09, 0.92)
(31.89, -10.66, -22.20),(0.29, -0.05, 0.96), (-31.55, -9.95, -23.77), (0.30, -0.06, 0.95), (-22.48, -10.05, -23.55), (0.30, -0.06, 0.95)
(32.29, -10.78, -22.30),(0.37, -0.24, 0.90), (-30.99, -9.79, -23.85), (0.36, -0.11, 0.93), (-15.53, -10.03, -23.47), (0.36, -0.14, 0.92)
(32.03, -9.28, -22.31),(0.40, 0.15, 0.90), (-31.07, -9.77, -23.85), (0.38, -0.10, 0.92), (-31.05, -9.77, -23.85), (0.38, -0.10, 0.92)
(31.80, -10.82, -22.13),(0.26, -0.12, 0.96), (-31.59, -9.89, -23.73), (0.25, -0.05, 0.97), (-31.57, -9.89, -23.73), (0.25, -0.05, 0.97)
(31.10, -11.00, -21.95),(0.09, -0.10, 0.99), (-32.32, -10.01, -23.36), (0.15, -0.07, 0.99), (-32.12, -10.01, -23.36), (0.15, -0.07, 0.99)
(30.55, -11.11, -21.86),(0.02, -0.25, 0.97), (-32.89, -10.26, -23.16), (0.04, -0.03, 1.00), (29.04, -11.09, -21.89), (0.02, -0.24, 0.97)
(30.70, -11.16, -21.93),(0.09, -0.20, 0.98), (-32.79, -10.35, -23.13), (0.08, -0.02, 1.00), (27.52, -11.12, -21.99), (0.09, -0.19, 0.98)
(30.96, -11.08, -22.08),(0.37, -0.19, 0.91), (-32.01, -11.37, -20.34), (0.21, -0.04, 0.98), (30.96, -11.08, -22.08), (0.37, -0.19, 0.91)
(29.95, -11.00, -21.36),(0.14, -0.11, 0.98), (-33.42, -10.57, -23.30), (0.16, -0.02, 0.99), (29.95, -11.00, -21.36), (0.14, -0.11, 0.98)
(29.00, -10.87, -21.42),(0.07, -0.10, 0.99), (-34.32, -10.60, -23.28), (0.03, -0.02, 1.00), (29.00, -10.87, -21.42), (0.07, -0.10, 0.99)
(28.05, -10.36, -22.22),(-0.04, -0.05, 1.00), (-35.20, -10.70, -22.96), (-0.11, -0.03, 0.99), (28.05, -10.36, -22.22), (-0.04, -0.05, 1.00)
(29.26, -10.85, -20.94),(0.16, -0.04, 0.99), (-33.97, -10.02, -23.96), (0.15, -0.02, 0.99), (-27.23, -10.11, -23.64), (0.16, -0.02, 0.99)
(30.22, -10.45, -21.86),(0.31, -0.10, 0.95), (-33.03, -9.65, -24.15), (0.29, -0.02, 0.96), (30.12, -10.45, -21.86), (0.31, -0.10, 0.95)
(30.66, -10.42, -21.91),(0.27, -0.08, 0.96), (-32.71, -9.91, -23.60), (0.26, -0.03, 0.97), (-5.58, -10.13, -22.87), (0.26, -0.05, 0.96)
(30.99, -10.40, -21.98),(0.27, -0.06, 0.96), (-32.39, -10.01, -23.34), (0.27, -0.03, 0.96), (30.98, -10.40, -21.98), (0.27, -0.06, 0.96)
(31.22, -10.35, -22.03),(0.28, -0.06, 0.96), (-32.18, -9.94, -23.31), (0.28, -0.06, 0.96), (9.72, -10.21, -22.46), (0.28, -0.06, 0.96)
(31.29, -10.31, -21.95),(0.26, -0.13, 0.96), (-32.12, -9.82, -23.28), (0.27, -0.07, 0.96), (-4.14, -10.04, -22.70), (0.27, -0.10, 0.96)
(31.94, -10.11, -22.28),(0.40, -0.10, 0.91), (-31.27, -9.51, -23.42), (0.33, -0.05, 0.94), (-11.06, -9.70, -23.06), (0.36, -0.07, 0.93)
(32.94, -9.67, -23.26),(0.63, 0.04, 0.77), (-30.05, -9.04, -23.93), (0.51, -0.07, 0.85), (-29.84, -9.04, -23.92), (0.51, -0.07, 0.85)
(32.99, -9.74, -23.12),(0.61, -0.06, 0.79), (-30.11, -9.08, -24.02), (0.56, -0.03, 0.83), (-28.73, -9.09, -24.00), (0.56, -0.03, 0.83)
(32.80, -9.79, -22.98),(0.49, 0.14, 0.86), (-30.41, -9.25, -23.78), (0.43, 0.02, 0.90), (8.09, -9.58, -23.29), (0.47, 0.09, 0.88)
(32.57, -9.84, -22.82),(0.51, 0.06, 0.86), (-30.69, -9.33, -23.73), (0.44, 0.01, 0.90), (-17.49, -9.44, -23.54), (0.46, 0.02, 0.89)
(32.34, -9.88, -22.73),(0.49, 0.08, 0.87), (-30.98, -9.39, -23.64), (0.42, 0.00, 0.91), (8.38, -9.69, -23.08), (0.47, 0.05, 0.88)
(32.15, -9.97, -22.48),(0.46, -0.05, 0.89), (-31.22, -9.33, -23.65), (0.42, 0.08, 0.90), (-17.40, -9.47, -23.39), (0.43, 0.05, 0.90)
(31.97, -10.03, -22.42),(0.41, 0.02, 0.91), (-31.45, -9.26, -23.51), (0.39, 0.02, 0.92), (-10.55, -9.51, -23.15), (0.40, 0.02, 0.92)
(31.77, -10.04, -22.33),(0.40, 0.00, 0.92), (-31.66, -9.31, -23.47), (0.34, 0.04, 0.94), (-8.67, -9.57, -23.06), (0.36, 0.02, 0.93)
(32.30, -9.97, -22.72),(0.57, -0.04, 0.82), (-30.86, -9.30, -23.76), (0.49, 0.03, 0.87), (-4.99, -9.57, -23.33), (0.52, 0.00, 0.85)
(32.53, -9.90, -22.87),(0.50, 0.14, 0.85), (-30.62, -9.24, -23.87), (0.55, -0.01, 0.84), (-25.05, -9.30, -23.78), (0.55, 0.00, 0.84)
(32.45, -9.85, -22.81),(0.61, -0.05, 0.79), (-30.76, -9.27, -23.76), (0.50, -0.02, 0.86), (-30.63, -9.27, -23.76), (0.50, -0.02, 0.86)
(32.44, -9.87, -22.77),(0.56, -0.02, 0.83), (-30.79, -9.19, -23.75), (0.50, -0.01, 0.87), (-30.70, -9.19, -23.75), (0.50, -0.01, 0.87)
(32.43, -9.87, -22.74),(0.56, -0.05, 0.83), (-30.79, -9.19, -23.75), (0.50, -0.01, 0.87), (0.46, -9.53, -23.25), (0.53, -0.03, 0.85)
(32.44, -9.87, -22.72),(0.55, -0.04, 0.84), (-30.85, -9.18, -23.75), (0.51, -0.01, 0.86), (3.59, -9.55, -23.19), (0.53, -0.03, 0.85)
(32.45, -9.86, -22.70),(0.54, -0.04, 0.84), (-30.85, -9.10, -23.70), (0.50, -0.04, 0.87), (5.86, -9.54, -23.12), (0.52, -0.04, 0.85)
(32.41, -9.86, -22.60),(0.48, 0.01, 0.88), (-30.87, -9.09, -23.69), (0.47, -0.03, 0.88), (-3.23, -9.43, -23.21), (0.47, -0.01, 0.88)
(32.29, -9.90, -22.48),(0.45, -0.02, 0.89), (-30.89, -9.11, -23.66), (0.46, -0.03, 0.89), (-13.86, -9.32, -23.34), (0.45, -0.02, 0.89)
(32.21, -9.89, -22.48),(0.46, 0.00, 0.89), (-31.18, -9.17, -23.56), (0.40, 0.03, 0.92), (4.14, -9.57, -22.95), (0.43, 0.02, 0.90)
(32.10, -9.93, -22.36),(0.42, -0.03, 0.90), (-31.28, -9.19, -23.53), (0.40, 0.03, 0.92), (5.99, -9.62, -22.84), (0.41, -0.01, 0.91)
(31.95, -9.85, -22.32),(0.39, 0.03, 0.92), (-31.47, -9.20, -23.48), (0.36, 0.06, 0.93), (-1.97, -9.50, -22.94), (0.37, 0.05, 0.93)
(31.80, -9.89, -22.26),(0.38, 0.01, 0.92), (-31.57, -9.18, -23.48), (0.34, 0.08, 0.94), (-7.48, -9.45, -23.01), (0.36, 0.05, 0.93)
(31.73, -9.89, -22.25),(0.37, 0.04, 0.93), (-31.67, -9.17, -23.45), (0.34, 0.08, 0.94), (-6.76, -9.45, -22.98), (0.35, 0.06, 0.93)
